player_name,club,age,position,minutes,goals,assists,contract_expires_year,market_value_million_eur
Clément Grenier,Rennes,27.0,MF,2668.0,2.0,5.0,,7.5
Adrien Hunou,Rennes,24.0,"FW,MF",1240.0,8.0,1.0,,6.0
Nicolas Janvier,Rennes,19.0,MF,3.0,0.0,0.0,,0.3
Jakob Johansson,Rennes,28.0,MF,712.0,1.0,0.0,,2.5
Mexer,Rennes,29.0,DF,2469.0,0.0,0.0,,4.0
M'Baye Niang,Rennes,23.0,FW,1793.0,11.0,4.0,,12.0
Gerzino Nyamsi,Rennes,21.0,DF,539.0,0.0,0.0,,0.8
Diafra Sakho,Rennes,28.0,FW,144.0,0.0,0.0,,2.0
Hamari Traoré,Rennes,26.0,DF,2972.0,0.0,2.0,,6.0
Mehdi Zeffane,Rennes,26.0,DF,1214.0,1.0,0.0,,2.0
Bryan Cristante,Roma,23.0,MF,2425.0,4.0,3.0,,25.0
Daniele De Rossi,Roma,35.0,MF,1270.0,1.0,1.0,,1.5
Federico Fazio,Roma,31.0,DF,2806.0,5.0,0.0,,6.0
Alessandro Florenzi,Roma,27.0,"DF,FW",2180.0,3.0,2.0,,25.0
Juan Jesus,Roma,27.0,DF,1403.0,1.0,0.0,,9.0
Rick Karsdorp,Roma,23.0,DF,593.0,0.0,1.0,,7.0
Justin Kluivert,Roma,19.0,FW,1341.0,1.0,6.0,,20.0
Aleksandar Kolarov,Roma,32.0,DF,2906.0,8.0,2.0,,8.0
Iván Marcano,Roma,31.0,DF,810.0,0.0,0.0,,4.0
Antonio Mirante,Roma,35.0,GK,990.0,0.0,0.0,,0.8
Steven Nzonzi,Roma,29.0,MF,2617.0,1.0,2.0,,23.0
Robin Olsen,Roma,28.0,GK,2430.0,0.0,0.0,,7.5
Javier Pastore,Roma,29.0,MF,597.0,3.0,0.0,,15.0
Lorenzo Pellegrini,Roma,22.0,MF,1821.0,3.0,3.0,,35.0
Luca Pellegrini,Roma,19.0,DF,940.0,0.0,1.0,,5.0
Diego Perotti,Roma,30.0,"FW,MF",668.0,5.0,0.0,,12.0
Davide Santon,Roma,27.0,DF,1009.0,0.0,1.0,,5.0
Patrik Schick,Roma,22.0,FW,1314.0,3.0,0.0,,15.0
Stephan El Shaarawy,Roma,25.0,FW,2104.0,11.0,3.0,,30.0
Kevin Strootman,Roma,28.0,MF,1942.0,1.0,5.0,,20.0
Cengiz Ünder,Roma,21.0,FW,1375.0,3.0,7.0,,35.0
Nicolò Zaniolo,Roma,19.0,"MF,FW",1766.0,4.0,2.0,,40.0
Charles Abi,Saint-Étienne,18.0,"FW,MF",32.0,0.0,0.0,,0.5
Youssef Aït Bennasser,Saint-Étienne,22.0,MF,936.0,0.0,0.0,,10.0
Rémy Cabella,Saint-Étienne,28.0,"MF,FW",2997.0,8.0,4.0,,14.0
Mahdi Camara,Saint-Étienne,20.0,FW,10.0,0.0,0.0,,0.3
Mathieu Debuchy,Saint-Étienne,33.0,DF,1941.0,4.0,3.0,,3.0
Assane Dioussé,Saint-Étienne,20.0,MF,892.0,0.0,0.0,,4.5
Lamine Ghezali,Saint-Étienne,19.0,"FW,MF",44.0,1.0,0.0,,0.5
Makhtar Gueye,Saint-Étienne,20.0,"FW,MF",50.0,1.0,1.0,,0.35
Romain Hamouma,Saint-Étienne,31.0,"FW,MF",1586.0,4.0,4.0,,2.5
Wahbi Khazri,Saint-Étienne,27.0,"FW,MF",2817.0,13.0,6.0,,16.0
Timothée Kolodziejczak,Saint-Étienne,26.0,DF,3184.0,3.0,3.0,,6.0
Yann M'Vila,Saint-Étienne,28.0,MF,3258.0,0.0,1.0,,10.0
Kévin Monnet-Paquet,Saint-Étienne,29.0,"MF,DF",1482.0,1.0,1.0,,2.0
Jessy Moulin,Saint-Étienne,32.0,GK,90.0,0.0,0.0,,0.25
Arnaud Nordin,Saint-Étienne,20.0,"FW,MF",1050.0,3.0,1.0,,3.5
Mickaël Panos,Saint-Étienne,21.0,DF,25.0,0.0,0.0,,0.25
Loïc Perrin,Saint-Étienne,32.0,DF,2700.0,1.0,1.0,,2.0
Pierre-Yves Polomat,Saint-Étienne,24.0,"DF,MF",950.0,0.0,2.0,,1.5
Kenny Rocha Santos,Saint-Étienne,18.0,DF,1.0,0.0,0.0,,0.15
Stéphane Ruffier,Saint-Étienne,31.0,GK,3330.0,0.0,0.0,,3.5
William Saliba,Saint-Étienne,17.0,DF,1277.0,0.0,0.0,,12.0
Yannis Salibur,Saint-Étienne,27.0,"FW,MF",885.0,1.0,3.0,,3.5
Gabriel Silva,Saint-Étienne,27.0,"DF,MF",1429.0,0.0,2.0,,2.5
Valentín Vada,Saint-Étienne,22.0,MF,36.0,0.0,0.0,,4.0
Joachim Andersen,Sampdoria,22.0,DF,2880.0,0.0,1.0,,25.0
Emil Audero,Sampdoria,21.0,GK,3240.0,0.0,0.0,,15.0
Édgar Barreto,Sampdoria,34.0,MF,785.0,0.0,2.0,,1.0
Gianluca Caprari,Sampdoria,25.0,"FW,MF",1031.0,6.0,2.0,,10.0
Omar Colley,Sampdoria,25.0,DF,1762.0,0.0,0.0,,8.0
Grégoire Defrel,Sampdoria,27.0,"FW,MF",2339.0,11.0,3.0,,12.0
Albin Ekdal,Sampdoria,29.0,MF,2646.0,0.0,0.0,,5.0
Alex Ferrari,Sampdoria,24.0,DF,540.0,0.0,0.0,,1.5
Manolo Gabbiadini,Sampdoria,26.0,FW,476.0,1.0,0.0,,12.0
Jakub Jankto,Sampdoria,22.0,MF,963.0,0.0,0.0,,12.0
Dawid Kownacki,Sampdoria,21.0,FW,168.0,1.0,1.0,,9.0
Karol Linetty,Sampdoria,23.0,MF,2507.0,3.0,3.0,,15.0
Nicola Murru,Sampdoria,23.0,DF,2934.0,0.0,5.0,,7.0
Dennis Praet,Sampdoria,24.0,MF,2890.0,2.0,3.0,,24.0
Fabio Quagliarella,Sampdoria,35.0,FW,3199.0,26.0,8.0,,2.5
Gastón Ramírez,Sampdoria,27.0,"MF,FW",1578.0,4.0,4.0,,10.0
Jacopo Sala,Sampdoria,26.0,DF,1518.0,0.0,1.0,,1.6
Riccardo Saponara,Sampdoria,26.0,"MF,FW",905.0,2.0,4.0,,8.5
Marco Sau,Sampdoria,30.0,"MF,FW",55.0,0.0,0.0,,0.4
Júnior Tavares,Sampdoria,21.0,DF,184.0,0.0,0.0,,1.0
Lorenzo Tonelli,Sampdoria,28.0,DF,1655.0,1.0,0.0,,7.0
Ronaldo Vieira,Sampdoria,20.0,MF,599.0,0.0,0.0,,5.0
Claud Adjapong,Sassuolo,20.0,"MF,DF",270.0,1.0,0.0,,3.5
Khouma Babacar,Sassuolo,25.0,FW,1488.0,7.0,2.0,,8.0
Domenico Berardi,Sassuolo,23.0,"FW,MF",2875.0,8.0,4.0,,20.0
Kevin-Prince Boateng,Sassuolo,31.0,FW,239.0,0.0,0.0,,7.0
Mehdi Bourabia,Sassuolo,26.0,MF,2010.0,1.0,0.0,,4.0
Enrico Brignola,Sassuolo,19.0,FW,175.0,1.0,0.0,,3.5
Andrea Consigli,Sassuolo,31.0,GK,3213.0,0.0,0.0,,4.0
Cristian Dell'Orco,Sassuolo,24.0,DF,1035.0,1.0,0.0,,1.0
Merih Demiral,Sassuolo,20.0,DF,1260.0,2.0,0.0,,15.0
Federico Di Francesco,Sassuolo,24.0,"FW,MF",1074.0,2.0,2.0,,4.5
Alfred Duncan,Sassuolo,25.0,MF,1848.0,4.0,4.0,,17.0
Mauricio Lemos,Sassuolo,22.0,DF,179.0,0.0,0.0,,3.5
Pol Lirola,Sassuolo,20.0,"DF,MF",2975.0,2.0,6.0,,13.0
Manuel Locatelli,Sassuolo,20.0,MF,1847.0,2.0,4.0,,12.0
Francesco Magnanelli,Sassuolo,33.0,MF,1859.0,0.0,0.0,,0.8
Giangiacomo Magnani,Sassuolo,22.0,DF,1516.0,0.0,1.0,,5.0
Gian Marco Ferrari,Sassuolo,26.0,DF,2790.0,4.0,0.0,,14.0
Marlon,Sassuolo,22.0,DF,1508.0,1.0,0.0,,10.0
Alessandro Matri,Sassuolo,33.0,FW,603.0,2.0,0.0,,0.3
Jens Odgaard,Sassuolo,19.0,FW,16.0,0.0,0.0,,1.8
Gianluca Pegolo,Sassuolo,37.0,GK,203.0,0.0,0.0,,0.15
Federico Peluso,Sassuolo,34.0,DF,1356.0,1.0,0.0,,0.5
Giacomo Raspadori,Sassuolo,18.0,DF,1.0,0.0,0.0,,0.5
Rogério,Sassuolo,20.0,"DF,MF",2672.0,1.0,2.0,,10.0
Stefano Sensi,Sassuolo,22.0,MF,1972.0,2.0,4.0,,18.0
Leonardo Sernicola,Sassuolo,21.0,FW,6.0,0.0,0.0,,0.2
Marcello Trotta,Sassuolo,25.0,FW,398.0,0.0,0.0,,1.0
Nassim Boujellab,Schalke 04,19.0,MF,378.0,0.0,1.0,,1.5
Jeffrey Bruma,Schalke 04,26.0,DF,624.0,0.0,0.0,,2.5
Guido Burgstaller,Schalke 04,29.0,FW,1526.0,4.0,0.0,,5.5
Daniel Caligiuri,Schalke 04,30.0,DF,2756.0,7.0,3.0,,6.5
Jonas Carls,Schalke 04,21.0,DF,90.0,0.0,0.0,,0.2
Franco Di Santo,Schalke 04,29.0,"FW,MF",172.0,0.0,0.0,,2.0
Breel Embolo,Schalke 04,21.0,FW,1345.0,5.0,1.0,,14.0
Amine Harit,Schalke 04,21.0,"MF,FW",1082.0,1.0,1.0,,10.0
Ahmed Kutucu,Schalke 04,18.0,"FW,MF",425.0,2.0,0.0,,4.5
Omar Mascarell,Schalke 04,25.0,MF,993.0,0.0,2.0,,8.0
Rabbi Matondo,Schalke 04,17.0,"FW,MF",189.0,0.0,0.0,,9.0
Weston McKennie,Schalke 04,19.0,"MF,DF",1746.0,1.0,4.0,,20.0
Naldo,Schalke 04,35.0,DF,630.0,0.0,0.0,,2.0
Alexander Nübel,Schalke 04,21.0,GK,1588.0,0.0,0.0,,12.0
Bastian Oczipka,Schalke 04,29.0,DF,1875.0,1.0,5.0,,4.0
Sebastian Rudy,Schalke 04,28.0,MF,1356.0,0.0,0.0,,9.0
Salif Sané,Schalke 04,27.0,DF,2614.0,2.0,0.0,,12.0
Alessandro Schöpf,Schalke 04,24.0,"MF,DF",1004.0,1.0,0.0,,5.0
Suat Serdar,Schalke 04,21.0,MF,1729.0,2.0,1.0,,13.0
Steven Skrzybski,Schalke 04,25.0,"FW,MF",664.0,3.0,1.0,,3.5
Benjamin Stambouli,Schalke 04,27.0,"DF,MF",1763.0,0.0,2.0,,10.0
Mark Uth,Schalke 04,26.0,"FW,MF",1407.0,2.0,1.0,,12.0
Ibrahim Amadou,Sevilla,25.0,"MF,DF",762.0,0.0,0.0,,7.0
Guilherme Arana,Sevilla,21.0,"MF,DF",629.0,0.0,0.0,,3.0
Éver Banega,Sevilla,30.0,MF,2667.0,3.0,5.0,,15.0
Wissam Ben Yedder,Sevilla,27.0,FW,2812.0,18.0,9.0,,40.0
Daniel Carriço,Sevilla,29.0,DF,2130.0,1.0,1.0,,3.0
Sergio Escudero,Sevilla,28.0,"DF,MF",1545.0,0.0,1.0,,7.5
Joris Gnagnon,Sevilla,21.0,"DF,MF",446.0,0.0,0.0,,6.0
Sergi Gómez,Sevilla,26.0,DF,2765.0,0.0,0.0,,9.0
Maxime Gonalons,Sevilla,29.0,MF,540.0,0.0,0.0,,4.0
Munir El Haddadi,Sevilla,22.0,"FW,MF",152.0,1.0,1.0,,10.0
Gabriel Mercado,Sevilla,31.0,DF,1738.0,2.0,1.0,,2.5
Roque Mesa,Sevilla,29.0,MF,1746.0,2.0,2.0,,7.0
Luis Muriel,Sevilla,27.0,"MF,FW",1441.0,6.0,0.0,,13.0
Jesús Navas,Sevilla,32.0,"DF,MF",2712.0,1.0,5.0,,4.0
Nolito,Sevilla,31.0,FW,76.0,0.0,0.0,,2.0
Quincy Promes,Sevilla,26.0,"DF,MF",1583.0,2.0,3.0,,18.0
Marko Rog,Sevilla,23.0,MF,357.0,0.0,0.0,,6.0
Pablo Sarabia,Sevilla,26.0,"MF,FW",2724.0,13.0,13.0,,40.0
André Silva,Sevilla,22.0,FW,2159.0,9.0,0.0,,22.0
Juan Soriano,Sevilla,20.0,GK,359.0,0.0,0.0,,2.5
Franco Vázquez,Sevilla,29.0,"MF,FW",2280.0,3.0,4.0,,15.0
Aleix Vidal,Sevilla,28.0,"DF,MF",528.0,0.0,0.0,,4.0
Maximilian Wöber,Sevilla,20.0,DF,536.0,0.0,0.0,,10.0
Stuart Armstrong,Southampton,26.0,"MF,FW",1432.0,3.0,2.0,,8.0
Charlie Austin,Southampton,29.0,FW,983.0,2.0,2.0,,8.0
Jan Bednarek,Southampton,22.0,DF,2151.0,0.0,1.0,,15.0
Ryan Bertrand,Southampton,28.0,DF,2160.0,1.0,0.0,,15.0
Steven Davis,Southampton,33.0,MF,98.0,0.0,1.0,,2.0
Mohamed Elyounoussi,Southampton,23.0,"MF,FW",793.0,0.0,0.0,,15.0
Fraser Forster,Southampton,30.0,GK,90.0,0.0,0.0,,8.0
Manolo Gabbiadini,Southampton,26.0,"FW,MF",476.0,1.0,0.0,,12.0
Sam Gallagher,Southampton,22.0,FW,34.0,0.0,0.0,,3.0
Angus Gunn,Southampton,22.0,GK,1080.0,0.0,0.0,,10.0
Wesley Hoedt,Southampton,24.0,DF,1170.0,0.0,0.0,,12.0
Danny Ings,Southampton,26.0,FW,1651.0,7.0,3.0,,15.0
Mario Lemina,Southampton,24.0,MF,1613.0,1.0,1.0,,15.0
Shane Long,Southampton,31.0,"FW,MF",1272.0,5.0,1.0,,7.0
Alex McCarthy,Southampton,28.0,GK,2250.0,0.0,0.0,,5.0
Michael Obafemi,Southampton,18.0,FW,137.0,1.0,1.0,,1.0
Nathan Redmond,Southampton,24.0,"FW,MF",3270.0,6.0,4.0,,20.0
Oriol Romeu,Southampton,26.0,MF,2136.0,1.0,0.0,,10.0
Josh Sims,Southampton,21.0,"FW,MF",212.0,0.0,1.0,,2.0
Cédric Soares,Southampton,26.0,DF,1495.0,1.0,2.0,,12.0
Jack Stephens,Southampton,24.0,DF,1700.0,1.0,0.0,,8.0
Matt Targett,Southampton,22.0,"DF,MF",1186.0,1.0,3.0,,7.0
Yan Valery,Southampton,19.0,"DF,MF",1712.0,2.0,1.0,,7.0
Jannik Vestergaard,Southampton,25.0,DF,2027.0,0.0,0.0,,20.0
James Ward-Prowse,Southampton,23.0,"MF,DF",1945.0,7.0,0.0,,18.0
Maya Yoshida,Southampton,29.0,DF,1518.0,0.0,1.0,,7.0
Mirco Antenucci,SPAL,33.0,FW,2133.0,5.0,0.0,,0.8
Kevin Bonifazi,SPAL,22.0,DF,2301.0,2.0,1.0,,5.5
Thiago Cionek,SPAL,32.0,DF,2542.0,0.0,3.0,,0.8
Filippo Costa,SPAL,23.0,"MF,DF",564.0,0.0,0.0,,0.8
Lorenzo Dickmann,SPAL,21.0,"DF,MF",175.0,0.0,0.0,,1.6
Johan Djourou,SPAL,31.0,DF,279.0,0.0,0.0,,0.8
Mohamed Fares,SPAL,22.0,"DF,MF",2949.0,3.0,0.0,,6.0
Sergio Floccari,SPAL,36.0,FW,976.0,3.0,1.0,,0.3
Alfred Gomis,SPAL,24.0,GK,1724.0,0.0,0.0,,2.0
Manuel Lazzari,SPAL,24.0,"MF,DF",2835.0,0.0,8.0,,18.0
Everton Luiz,SPAL,30.0,MF,317.0,0.0,0.0,,1.0
Vanja Milinković-Savić,SPAL,21.0,GK,164.0,0.0,0.0,,1.2
Simone Missiroli,SPAL,32.0,MF,2741.0,0.0,0.0,,2.0
Gabriele Moncini,SPAL,22.0,MF,8.0,0.0,0.0,,2.0
Alessandro Murgia,SPAL,21.0,MF,1072.0,0.0,3.0,,5.0
Alberto Paloschi,SPAL,28.0,FW,863.0,2.0,0.0,,2.0
Andrea Petagna,SPAL,23.0,FW,3031.0,16.0,1.0,,20.0
Giacomo Poluzzi,SPAL,30.0,GK,6.0,0.0,0.0,,0.1
Vasco Regini,SPAL,27.0,DF,81.0,0.0,0.0,,1.4
Pasquale Schiattarella,SPAL,31.0,MF,1841.0,0.0,4.0,,1.0
Mirko Valdifiori,SPAL,32.0,MF,668.0,0.0,1.0,,0.5
Mattia Valoti,SPAL,24.0,MF,1222.0,2.0,0.0,,1.0
Francesco Vicari,SPAL,23.0,DF,2335.0,2.0,1.0,,5.0
Emiliano Viviano,SPAL,32.0,GK,1524.0,0.0,0.0,,1.0
Ludovic Ajorque,Strasbourg,24.0,FW,1531.0,9.0,1.0,,4.0
Anthony Caci,Strasbourg,21.0,DF,2298.0,0.0,1.0,,3.0
Lionel Carole,Strasbourg,27.0,"DF,MF",1727.0,0.0,3.0,,3.0
Benjamin Corgnet,Strasbourg,31.0,"MF,FW",671.0,1.0,2.0,,0.8
Nuno da Costa,Strasbourg,27.0,FW,2052.0,8.0,5.0,,5.0
Youssouf Fofana,Strasbourg,19.0,MF,912.0,2.0,1.0,,5.0
Anthony Gonçalves,Strasbourg,32.0,"MF,FW",1058.0,5.0,2.0,,0.5
Samuel Grandsir,Strasbourg,21.0,"FW,MF",237.0,0.0,0.0,,3.0
Jérémy Grimm,Strasbourg,31.0,MF,168.0,0.0,0.0,,0.5
Eiji Kawashima,Strasbourg,35.0,GK,90.0,0.0,0.0,,0.25
Lamine Koné,Strasbourg,29.0,DF,2152.0,1.0,1.0,,3.0
Kenny Lala,Strasbourg,26.0,"DF,MF",3060.0,5.0,9.0,,14.0
Dimitri Liénard,Strasbourg,30.0,"MF,DF",1291.0,0.0,2.0,,2.0
Jonas Martin,Strasbourg,28.0,MF,2059.0,3.0,1.0,,5.0
Pablo Martinez,Strasbourg,29.0,DF,2815.0,3.0,1.0,,3.5
Lebo Mothiba,Strasbourg,22.0,FW,1771.0,9.0,2.0,,7.0
Idriss Saadi,Strasbourg,26.0,MF,10.0,0.0,0.0,,1.3
Matz Sels,Strasbourg,26.0,GK,3330.0,0.0,0.0,,7.0
Ibrahima Sissoko,Strasbourg,20.0,MF,2665.0,3.0,2.0,,6.5
Adrien Thomasson,Strasbourg,24.0,"MF,FW",2479.0,5.0,8.0,,8.0
Kévin Zohi,Strasbourg,21.0,"FW,MF",627.0,1.0,1.0,,2.0
Alexander Esswein,Stuttgart,28.0,"FW,MF",1251.0,0.0,0.0,,1.0
Steven Zuber,Stuttgart,26.0,"FW,MF",571.0,0.0,1.0,,7.0
Ola Aina,Torino,21.0,"DF,MF",2160.0,1.0,3.0,,10.0
Cristian Ansaldi,Torino,31.0,"DF,MF",1807.0,3.0,2.0,,5.0
Daniele Baselli,Torino,26.0,MF,2379.0,4.0,1.0,,10.0
Andrea Belotti,Torino,24.0,FW,3299.0,15.0,3.0,,35.0
Álex Berenguer,Torino,23.0,"MF,FW",1486.0,2.0,3.0,,6.0
Lorenzo De Silvestri,Torino,30.0,"DF,MF",2415.0,2.0,4.0,,4.0
Koffi Djidji,Torino,25.0,DF,1387.0,0.0,0.0,,5.0
Simone Edera,Torino,21.0,"FW,MF",77.0,0.0,0.0,,1.0
Iago Falque,Torino,28.0,"FW,MF",1612.0,6.0,4.0,,17.5
Salvador Ichazo,Torino,26.0,GK,251.0,0.0,0.0,,0.4
Armando Izzo,Torino,26.0,DF,3271.0,4.0,1.0,,20.0
Lyanco,Torino,21.0,DF,90.0,0.0,0.0,,8.0
Soualiho Meïté,Torino,24.0,MF,2659.0,2.0,4.0,,13.0
Vincenzo Millico,Torino,17.0,MF,1.0,0.0,0.0,,1.0
Emiliano Moretti,Torino,37.0,DF,2010.0,0.0,0.0,,0.5
Vittorio Parigini,Torino,22.0,"MF,FW",377.0,0.0,0.0,,2.0
Tomás Rincón,Torino,30.0,MF,2799.0,3.0,1.0,,8.0
Salvatore Sirigu,Torino,31.0,GK,3169.0,0.0,0.0,,7.5
Roberto Soriano,Torino,27.0,"MF,FW",468.0,0.0,2.0,,7.0
Simone Zaza,Torino,27.0,FW,1437.0,4.0,3.0,,10.0
Toby Alderweireld,Tottenham,29.0,DF,2922.0,0.0,0.0,,40.0
Dele Alli,Tottenham,22.0,"MF,FW",1825.0,5.0,3.0,,90.0
Luke Amos,Tottenham,21.0,MF,3.0,0.0,0.0,,0.1
Serge Aurier,Tottenham,25.0,"DF,MF",564.0,0.0,2.0,,18.0
Ben Davies,Tottenham,25.0,DF,1844.0,0.0,0.0,,25.0
Mousa Dembélé,Tottenham,31.0,MF,515.0,0.0,0.0,,12.0
Eric Dier,Tottenham,24.0,MF,1506.0,3.0,0.0,,40.0
Christian Eriksen,Tottenham,26.0,"MF,FW",2774.0,8.0,12.0,,100.0
Juan Foyth,Tottenham,20.0,DF,888.0,1.0,0.0,,15.0
Paulo Gazzaniga,Tottenham,26.0,GK,270.0,0.0,0.0,,2.0
Vincent Janssen,Tottenham,24.0,FW,39.0,0.0,0.0,,8.0
Harry Kane,Tottenham,25.0,FW,2424.0,17.0,4.0,,150.0
Fernando Llorente,Tottenham,33.0,FW,694.0,1.0,4.0,,3.5
Hugo Lloris,Tottenham,31.0,GK,2970.0,0.0,0.0,,25.0
Lucas Moura,Tottenham,25.0,"FW,MF",2121.0,10.0,0.0,,40.0
Danny Rose,Tottenham,28.0,"DF,MF",1798.0,0.0,3.0,,25.0
Davinson Sánchez,Tottenham,22.0,DF,1942.0,1.0,1.0,,55.0
Moussa Sissoko,Tottenham,28.0,MF,2330.0,0.0,3.0,,25.0
Oliver Skipp,Tottenham,17.0,"MF,FW",220.0,0.0,0.0,,5.0
Kieran Trippier,Tottenham,27.0,DF,2276.0,1.0,3.0,,35.0
Jan Vertonghen,Tottenham,31.0,DF,1911.0,1.0,0.0,,28.0
Michel Vorm,Tottenham,34.0,GK,180.0,0.0,0.0,,1.0
Kyle Walker-Peters,Tottenham,21.0,DF,376.0,0.0,3.0,,3.5
Victor Wanyama,Tottenham,27.0,MF,516.0,1.0,0.0,,20.0
Harry Winks,Tottenham,22.0,MF,1597.0,1.0,0.0,,25.0
Kelvin Amian,Toulouse,20.0,DF,2880.0,0.0,1.0,,5.0
Yann Bodiger,Toulouse,23.0,MF,13.0,0.0,0.0,,2.0
John Bostock,Toulouse,26.0,MF,984.0,0.0,0.0,,1.0
Yannick Cahuzac,Toulouse,33.0,"MF,DF",1431.0,1.0,0.0,,0.5
Bafodé Diakité,Toulouse,17.0,DF,633.0,1.0,0.0,,2.0
Mathieu Dossevi,Toulouse,30.0,"FW,MF",2469.0,4.0,2.0,,2.5
Jimmy Durmaz,Toulouse,29.0,"MF,FW",1899.0,4.0,1.0,,2.0
Steven Fortes,Toulouse,26.0,DF,136.0,0.0,0.0,,1.0
Manu García,Toulouse,20.0,MF,2330.0,2.0,1.0,,2.0
Mauro Goicoechea,Toulouse,30.0,GK,713.0,0.0,0.0,,0.8
Max Gradel,Toulouse,30.0,"FW,MF",3240.0,11.0,5.0,,8.0
Corentin Jean,Toulouse,23.0,"FW,MF",629.0,0.0,0.0,,2.5
Christopher Jullien,Toulouse,25.0,DF,3015.0,1.0,0.0,,6.0
Aaron Leya Iseka,Toulouse,20.0,FW,1444.0,4.0,0.0,,3.0
Stéphane Mbia,Toulouse,32.0,"DF,MF",446.0,0.0,0.0,,2.0
Clément Michelin,Toulouse,21.0,DF,90.0,0.0,0.0,,0.7
Hakim El Mokeddem,Toulouse,19.0,"FW,MF",25.0,0.0,0.0,,0.3
Steven Moreira,Toulouse,23.0,"DF,MF",863.0,0.0,0.0,,1.25
François Moubandje,Toulouse,28.0,DF,1935.0,0.0,0.0,,2.5
Baptiste Reynet,Toulouse,27.0,GK,2704.0,0.0,0.0,,5.0
Ibrahim Sangaré,Toulouse,20.0,MF,2467.0,1.0,3.0,,15.0
Yaya Sanogo,Toulouse,25.0,FW,1243.0,3.0,0.0,,2.5
Gen Shoji,Toulouse,25.0,DF,1620.0,0.0,0.0,,3.5
Kalidou Sidibé,Toulouse,19.0,MF,1259.0,1.0,0.0,,3.5
Issiaga Sylla,Toulouse,24.0,"DF,MF",1994.0,2.0,0.0,,3.5
Jean-Clair Todibo,Toulouse,18.0,DF,157.0,0.0,0.0,,8.0
Valon Behrami,Udinese,33.0,MF,1361.0,1.0,0.0,,1.0
Álex Centelles,Udinese,20.0,DF,583.0,0.0,0.0,,1.0
Marco D'Alessandro,Udinese,27.0,"DF,MF",1495.0,0.0,2.0,,2.0
Sebastien De Maio,Udinese,31.0,DF,1173.0,1.0,0.0,,1.0
Rodrigo De Paul,Udinese,24.0,"MF,FW",3189.0,9.0,9.0,,25.0
Seko Fofana,Udinese,23.0,MF,2639.0,2.0,4.0,,13.0
Emil Hallfreðsson,Udinese,34.0,MF,137.0,1.0,0.0,,0.5
Svante Ingelsson,Udinese,20.0,"MF,DF",97.0,0.0,0.0,,0.9
Kevin Lasagna,Udinese,25.0,FW,2453.0,6.0,2.0,,7.5
Darwin Machís,Udinese,25.0,"FW,MF",463.0,0.0,1.0,,3.0
Rolando Mandragora,Udinese,21.0,MF,2918.0,3.0,2.0,,15.0
Juan Musso,Udinese,24.0,GK,2610.0,0.0,0.0,,10.0
Bram Nuytinck,Udinese,28.0,DF,2127.0,1.0,0.0,,3.5
Stefano Okaka,Udinese,28.0,FW,970.0,6.0,1.0,,5.0
Nicholas Opoku,Udinese,20.0,DF,327.0,0.0,0.0,,1.0
Giuseppe Pezzella,Udinese,20.0,"DF,MF",184.0,0.0,0.0,,3.0
Ignacio Pussetto,Udinese,22.0,"FW,MF",2178.0,4.0,4.0,,10.0
Sandro,Udinese,29.0,MF,594.0,0.0,0.0,,2.0
Simone Scuffet,Udinese,22.0,GK,810.0,0.0,0.0,,1.75
Jens Stryger Larsen,Udinese,27.0,"DF,MF",3234.0,1.0,4.0,,4.0
Hidde ter Avest,Udinese,21.0,"DF,MF",973.0,0.0,1.0,,2.0
William Troost-Ekong,Udinese,24.0,DF,3064.0,0.0,0.0,,4.0
Felipe Vizeu,Udinese,21.0,"FW,DF",32.0,0.0,0.0,,1.5
Molla Wagué,Udinese,27.0,DF,95.0,0.0,0.0,,1.0
Ben Wilmot,Udinese,18.0,"DF,MF",199.0,0.0,0.0,,1.5
Marvin Zeegelaar,Udinese,27.0,DF,956.0,0.0,0.0,,2.5
Michy Batshuayi,Valencia,24.0,FW,750.0,5.0,0.0,,30.0
Denis Cheryshev,Valencia,27.0,"MF,FW",1706.0,2.0,2.0,,6.0
Francis Coquelin,Valencia,27.0,MF,1761.0,0.0,1.0,,17.5
Mouctar Diakhaby,Valencia,21.0,DF,1580.0,2.0,0.0,,20.0
Jaume Doménech,Valencia,27.0,GK,360.0,0.0,0.0,,2.5
Kévin Gameiro,Valencia,31.0,FW,1612.0,6.0,1.0,,9.0
Ezequiel Garay,Valencia,31.0,DF,2136.0,2.0,0.0,,8.0
Gonçalo Guedes,Valencia,21.0,"MF,FW",1465.0,5.0,3.0,,40.0
Geoffrey Kondogbia,Valencia,25.0,MF,1245.0,1.0,1.0,,30.0
Toni Lato,Valencia,20.0,DF,270.0,0.0,0.0,,5.0
Santi Mina,Valencia,22.0,FW,1852.0,7.0,5.0,,30.0
Jeison Murillo,Valencia,26.0,DF,113.0,0.0,0.0,,10.0
Neto,Valencia,29.0,GK,3060.0,0.0,0.0,,18.0
Gabriel Paulista,Valencia,27.0,DF,2623.0,0.0,1.0,,20.0
Cristiano Piccini,Valencia,25.0,DF,1868.0,1.0,0.0,,10.0
Rodrigo,Valencia,27.0,FW,2528.0,8.0,6.0,,50.0
Facundo Roncaglia,Valencia,31.0,DF,601.0,0.0,0.0,,2.5
Rubén Sobrino,Valencia,26.0,"FW,MF",965.0,3.0,1.0,,3.0
Carlos Soler,Valencia,21.0,MF,2460.0,2.0,6.0,,50.0
Rúben Vezo,Valencia,24.0,DF,1339.0,2.0,1.0,,6.0
